dcId,customerId,costPerUnit
75221,95035,2599.53
80126,95035,1656.43
85032,95035,1104.11
90201,95035,564.05
94104,95035,74.17
97301,95035,940.87
02301,95051,4834.92
06010,95051,4668.07
07087,95051,4589.32
10025,95051,4594.08
19143,95051,4498.43
21234,95051,4388.07
27406,95051,4172.17
29445,95051,4260.03
30044,95051,3833.32
32203,95051,4219.63
35215,95051,3566.39
38109,95051,3198.40
40601,95051,3620.72
44035,95051,3829.69
45401,95051,3656.70
47906,95051,3392.15
48180,95051,3713.21
52001,95051,3032.67
53511,95051,3182.30
60623,95051,3304.33
63376,95051,3057.34
74012,95051,2606.48
75221,95051,2613.56
80126,95051,1673.52
85032,95051,1114.19
90201,95051,566.56
94104,95051,70.05
97301,95051,949.40
02301,95076,4840.28
06010,95076,4672.34
07087,95076,4591.87
10025,95076,4596.67
19143,95076,4499.25
21234,95076,4387.56
27406,95076,4164.69
29445,95076,4247.15
30044,95076,3820.25
32203,95076,4201.47
35215,95076,3550.86
38109,95076,3184.76
40601,95076,3615.73
44035,95076,3831.75
45401,95076,3655.14
47906,95076,3391.58
48180,95076,3716.90
52001,95076,3036.87
53511,95076,3186.47
60623,95076,3306.93
63376,95076,3052.32
74012,95076,2592.83
75221,95076,2590.58
80126,95076,1670.49
85032,95076,1077.13
90201,95076,513.51
94104,95076,126.79
97301,95076,1007.11
02301,95123,4824.15
06010,95123,4656.95
07087,95123,4577.66
10025,95123,4582.44
19143,95123,4486.24
21234,95123,4375.48
27406,95123,4157.59
29445,95123,4244.04
30044,95123,3817.27
32203,95123,4202.37
35215,95123,3549.73
38109,95123,3182.20
40601,95123,3606.82
44035,95123,3817.86
45401,95123,3643.78
47906,95123,3379.51
48180,95123,3701.88
52001,95123,3021.48
53511,95123,3171.10
60623,95123,3292.65
63376,95123,3043.41
74012,95123,2590.25
75221,95123,2595.20
80126,95123,1660.05
85032,95123,1093.35
90201,95123,545.33
94104,95123,91.20
97301,95123,964.10
02301,95207,4742.42
06010,95207,4576.42
07087,95207,4499.10
10025,95207,4503.82
19143,95207,4409.70
21234,95207,4300.56
27406,95207,4091.71
29445,95207,4185.86
30044,95207,3759.51
32203,95207,4152.41
35215,95207,3495.86
38109,95207,3125.58
40601,95207,3537.77
44035,95207,3740.00
45401,95207,3570.33
47906,95207,3304.92
48180,95207,3622.19
52001,95207,2941.41
53511,95207,3091.02
60623,95207,3214.31
63376,95207,2974.61
74012,95207,2534.03
75221,95207,2554.29
80126,95207,1589.75
85032,95207,1084.06
90201,95207,585.60
94104,95207,115.34
97301,95207,882.64
02301,95340,4710.78
06010,95340,4542.70
07087,95340,4462.09
10025,95340,4466.89
19143,95340,4369.45
21234,95340,4257.80
27406,95340,4036.34
29445,95340,4121.20
30044,95340,3694.39
32203,95340,4079.02
35215,95340,3426.50
38109,95340,3059.21
40601,95340,3486.64
44035,95340,3701.95
45401,95340,3525.47
47906,95340,3261.82
48180,95340,3587.21
52001,95340,2907.24
53511,95340,3056.84
60623,95340,3177.16
63376,95340,2923.23
74012,95340,2467.25
75221,95340,2472.42
80126,95340,1540.94
85032,95340,979.98
90201,95340,471.43
94104,95340,196.99
97301,95340,985.05
02301,95350,4736.51
06010,95350,4569.58
07087,95350,4490.81
10025,95350,4495.56
19143,95350,4399.96
21234,95350,4289.70
27406,95350,4075.16
29445,95350,4165.05
30044,95350,3738.46
32203,95350,4127.52
35215,95350,3472.81
38109,95350,3103.88
40601,95350,3523.09
44035,95350,3731.17
45401,95350,3558.46
47906,95350,3293.80
48180,95350,3614.70
52001,95350,2934.18
53511,95350,3083.80
60623,95350,3205.81
63376,95350,2959.73
74012,95350,2512.06
75221,95350,2525.21
80126,95350,1575.62
85032,95350,1043.49
90201,95350,536.76
94104,95350,138.64
97301,95350,928.92
02301,95376,4766.84
06010,95376,4600.42
07087,95376,4522.42
10025,95376,4527.16
19143,95376,4432.31
21234,95376,4322.62
27406,95376,4110.68
29445,95376,4202.24
30044,95376,3775.73
32203,95376,4166.05
35215,95376,3510.76
38109,95376,3141.36
40601,95376,3557.78
44035,95376,3763.05
45401,95376,3591.85
47906,95376,3326.81
48180,95376,3645.87
52001,95376,2965.19
53511,95376,3114.81
60623,95376,3237.50
63376,95376,2994.50
74012,95376,2549.62
75221,95376,2564.79
80126,95376,1609.97
85032,95376,1083.69
90201,95376,569.06
94104,95376,99.11
97301,95376,909.40
02301,95608,4709.37
06010,95608,4544.85
07087,95608,4469.83
10025,95608,4474.49
19143,95608,4382.73
21234,95608,4275.44
27406,95608,4076.20
29445,95608,4177.87
30044,95608,3752.13
32203,95608,4152.08
35215,95608,3492.28
38109,95608,3119.68
40601,95608,3519.27
44035,95608,3711.81
45401,95608,3547.12
47906,95608,3280.59
48180,95608,3591.92
52001,95608,2911.07
53511,95608,3060.57
60623,95608,3185.83
63376,95608,2956.71
74012,95608,2529.04
75221,95608,2563.07
80126,95608,1572.12
85032,95608,1121.06
90201,95608,654.08
94104,95608,155.69
97301,95608,803.41
02301,95616,4758.90
06010,95616,4594.57
07087,95616,4519.79
10025,95616,4524.44
19143,95616,4432.89
21234,95616,4325.73
27406,95616,4126.66
29445,95616,4227.96
30044,95616,3802.17
32203,95616,4201.36
35215,95616,3541.94
38109,95616,3169.57
40601,95616,3569.76
44035,95616,3761.89
45401,95616,3597.51
47906,95616,3330.93
48180,95616,3641.80
52001,95616,2960.97
53511,95616,3110.45
60623,95616,3235.89
63376,95616,3007.20
74012,95616,2578.82
75221,95616,2610.74
80126,95616,1622.60
85032,95616,1159.46
90201,95616,671.58
94104,95616,115.69
97301,95616,804.07
02301,95687,4791.96
06010,95687,4627.35
07087,95687,4552.11
10025,95687,4556.78
19143,95687,4464.74
21234,95687,4357.17
27406,95687,4155.80
29445,95687,4255.06
30044,95687,3829.07
32203,95687,4226.16
35215,95687,3567.72
38109,95687,3196.02
40601,95687,3599.63
44035,95687,3793.96
45401,95687,3628.49
47906,95687,3362.15
48180,95687,3674.29
52001,95687,2993.43
53511,95687,3142.94
60623,95687,3268.00
63376,95687,3036.89
74012,95687,2604.96
75221,95687,2632.48
80126,95687,1652.05
85032,95687,1170.13
90201,95687,665.34
94104,95687,80.80
97301,95687,825.83
02301,95823,4737.08
06010,95823,4572.33
07087,95823,4496.94
10025,95823,4501.61
19143,95823,4409.46
21234,95823,4301.84
27406,95823,4100.72
29445,95823,4200.71
30044,95823,3774.81
32203,95823,4173.02
35215,95823,3514.02
38109,95823,3141.97
40601,95823,3544.39
44035,95823,3738.73
45401,95823,3573.15
47906,95823,3306.82
48180,95823,3619.17
52001,95823,2938.31
53511,95823,3087.83
60623,95823,3212.78
63376,95823,2981.68
74012,95823,2551.06
75221,95823,2581.41
80126,95823,1596.88
85032,95823,1129.57
90201,95823,647.23
94104,95823,125.92
97301,95823,819.47
02301,97007,4585.64
06010,97007,4441.73
07087,97007,4394.68
10025,97007,4398.54
19143,97007,4335.76
21234,97007,4251.72
27406,97007,4162.04
29445,97007,4339.52
30044,97007,3931.28
32203,97007,4391.39
35215,97007,3717.45
38109,97007,3335.08
40601,97007,3590.12
44035,97007,3669.69
45401,97007,3565.96
47906,97007,3297.15
48180,97007,3530.24
52001,97007,2876.93
53511,97007,3017.90
60623,97007,3159.91
63376,97007,3056.68
74012,97007,2780.96
75221,97007,2940.28
80126,97007,1786.58
85032,97007,1798.18
90201,97007,1493.88
94104,97007,955.44
97301,97007,68.67
02301,97301,4624.64
06010,97301,4479.16
07087,97301,4430.12
10025,97301,4434.04
19143,97301,4369.15
21234,97301,4283.35
27406,97301,4185.51
29445,97301,4357.52
30044,97301,3947.21
32203,97301,4403.36
35215,97301,3729.32
38109,97301,3346.83
40601,97301,3613.62
44035,97301,3701.62
45401,97301,3593.26
47906,97301,3324.00
48180,97301,3563.27
52001,97301,2906.30
53511,97301,3048.32
60623,97301,3189.51
63376,97301,3076.61
74012,97301,2788.07
75221,97301,2937.68
80126,97301,1790.83
85032,97301,1764.19
90201,97301,1441.24
94104,97301,892.48
97301,97301,0.00
02301,97321,4640.54
06010,97321,4494.08
07087,97321,4443.80
10025,97321,4447.75
19143,97321,4381.55
21234,97321,4294.66
27406,97321,4191.88
29445,97321,4360.59
30044,97321,3949.10
32203,97321,4402.88
35215,97321,3728.87
38109,97321,3346.38
40601,97321,3620.08
44035,97321,3713.20
45401,97321,3602.02
47906,97321,3332.53
48180,97321,3575.56
52001,97321,2916.47
53511,97321,3059.09
60623,97321,3199.74
63376,97321,3081.04
74012,97321,2785.06
75221,97321,2929.10
80126,97321,1786.63
85032,97321,1739.01
90201,97321,1406.99
94104,97321,854.05
97301,97321,39.49
02301,98031,4487.35
06010,98031,4349.94
07087,98031,4310.78
10025,98031,4314.39
19143,98031,4259.95
21234,98031,4182.93
27406,98031,4124.33
29445,98031,4321.66
30044,98031,3921.97
32203,98031,4395.26
35215,98031,3723.39
38109,98031,3342.73
40601,98031,3553.87
44035,98031,3601.15
45401,98031,3515.46
47906,98031,3249.29
48180,98031,3457.80
52001,98031,2821.08
53511,98031,2957.41
60623,98031,3102.04
63376,98031,3035.68
74012,98031,2807.45
75221,98031,2999.55
80126,98031,1830.52
85032,98031,1962.07
90201,98031,1708.26
94104,98031,1192.54
97301,98031,310.46
02301,98052,4474.42
06010,98052,4338.09
07087,98052,4300.19
10025,98052,4303.77
19143,98052,4250.67
21234,98052,4174.79
27406,98052,4121.11
29445,98052,4321.47
30044,98052,3923.25
32203,98052,4398.41
35215,98052,3727.10
38109,98052,3346.88
40601,98052,3551.11
44035,98052,3593.26
45401,98052,3510.46
47906,98052,3244.85
48180,98052,3449.35
52001,98052,2815.62
53511,98052,2951.12
60623,98052,3096.08
63376,98052,3035.56
74012,98052,2814.79
75221,98052,3011.71
80126,98052,1841.47
85032,98052,1989.85
90201,98052,1742.68
94104,98052,1229.64
97301,98052,347.86
02301,98226,4479.78
06010,98226,4347.73
07087,98226,4314.74
10025,98226,4318.16
19143,98226,4270.18
21234,98226,4198.59
27406,98226,4162.67
29445,98226,4373.32
30044,98226,3980.28
32203,98226,4461.30
35215,98226,3792.24
38109,98226,3413.72
40601,98226,3594.70
44035,98226,3618.48
45401,98226,3546.26
47906,98226,3282.86
48180,98226,3472.65
52001,98226,2850.59
53511,98226,2982.93
60623,98226,3128.90
63376,98226,3088.75
74012,98226,2892.15
75221,98226,3103.10
80126,98226,1930.99
85032,98226,2119.42
90201,98226,1880.28
94104,98226,1364.00
97301,98226,475.93
